Gene,dropout,highly_variable,F_pval,Adj_F_pval
ZFAND6,0.6408114558472554,0,0.0585991658913961,1.0
BCL2A1,0.8866348448687351,0,0.015248693342718212,1.0
LUC7L,0.8186157517899761,0,0.09646812596119597,1.0
AC015871.1,0.9009546539379475,0,0.8312666587185941,1.0
FAM234A,0.9343675417661098,0,0.006083674276373766,1.0
AXIN1,0.9069212410501193,0,0.5808174728706008,1.0
MRPL28,0.698090692124105,0,0.5430755448869056,1.0
TMEM8A,0.8818615751789977,0,0.034607117863355595,1.0
MTHFS,0.7899761336515513,0,0.21366820641724354,1.0
TMED3,0.6336515513126492,0,0.17778510204518763,1.0
MORF4L1,0.3126491646778043,0,0.4977680342069989,1.0
PSMA4,0.5477326968973747,0,0.2690736075858381,1.0
IREB2,0.8293556085918854,0,0.21016819900909162,1.0
WDR61,0.766109785202864,0,0.05025962660906615,1.0
IDH3A,0.8997613365155132,0,0.8056350245396557,1.0
TBC1D2B,0.7840095465393795,0,0.5574032329286718,1.0
HMG20A,0.8293556085918854,0,0.17337887320451656,1.0
RAB11FIP3,0.9367541766109785,0,0.9194835062849502,1.0
PEAK1,0.9152744630071599,0,0.5324222833070476,1.0
TSPAN3,0.9116945107398569,0,0.4164464465673108,1.0
PSTPIP1,0.7303102625298329,0,0.47287085788926686,1.0
RCN2,0.7040572792362768,0,0.01085613973307204,1.0
SCAPER,0.7959427207637232,0,0.010165805073404057,1.0
FBXO22,0.89618138424821,0,0.4556341259502431,1.0
USP8,0.6193317422434368,0,0.21023991532529776,1.0
TSC2,0.8937947494033412,0,0.4475059439097525,1.0
GABPB1-AS1,0.7959427207637232,0,0.024482068453876012,1.0
SNRPN,0.581145584725537,0,0.525956129523752,1.0
CYFIP1,0.9212410501193318,0,0.37749904830251035,1.0
ABAT,0.931980906921241,0,0.2956764238093503,1.0
TMEM186,0.9427207637231504,0,0.02283936498007923,1.0
PMM2,0.8556085918854416,0,0.004440187088758442,1.0
CARHSP1,0.6062052505966588,0,0.4340710027277571,1.0
NIPA2,0.8687350835322196,0,0.8925954307062429,1.0
USP7,0.7649164677804295,0,0.3952246306273871,1.0
MTA1,0.8890214797136038,0,0.2942646312965655,1.0
PACS2,0.9307875894988067,0,0.002308506803940463,1.0
BRF1,0.9164677804295943,0,0.7910745761126451,1.0
NUDT14,0.9451073985680191,0,0.005699020286892562,1.0
GPR132,0.863961813842482,0,0.479405921861461,1.0
CDCA4,0.9224343675417661,0,0.8786662846308111,1.0
AKT1,0.8389021479713604,0,0.011871323550183178,1.0
SIVA1,0.6945107398568019,0,0.06729572335506843,1.0
INF2,0.8615751789976134,0,0.09545556580319568,1.0
ATP5MPL,0.477326968973747,0,0.0017974537719573054,1.0
COA8,0.8305489260143198,0,0.6415461549392103,1.0
KLC1,0.8138424821002387,0,0.5460038376713396,1.0
C16orf72,0.8973747016706444,0,0.29587631459358055,1.0
BAG5,0.8723150357995226,0,0.9328851923876679,1.0
MARK3,0.7589498806682577,0,0.4680928134408231,1.0
METTL22,0.9379474940334129,0,0.22579917750146408,1.0
EIF5,0.3854415274463007,0,0.0019607918727279506,1.0
SNHG14,0.8711217183770883,0,0.3181235438220671,1.0
ATP10A,0.7696897374701671,0,0.00013994140496109223,1.0
NUDT16L1,0.6754176610978521,0,0.2994775227553069,1.0
ANKS3,0.9463007159904535,0,0.6079234087968108,1.0
ZNF770,0.8317422434367542,0,0.5450695551840257,1.0
AQR,0.8400954653937948,0,0.5157397472311076,1.0
ROGDI,0.9439140811455847,0,0.12512996920722494,1.0
GOLGA8B,0.6587112171837709,0,0.0007981950627916737,1.0
GLYR1,0.815035799522673,0,0.8562699933001416,1.0
GOLGA8A,0.8162291169451074,0,0.016535183425278266,1.0
LPCAT4,0.8078758949880668,0,0.33838944177419994,1.0
NOP10,0.2684964200477327,0,0.43815726478605244,1.0
SLC12A6,0.7995226730310262,0,0.14936663406125364,1.0
UBN1,0.7386634844868735,0,0.25101304002941827,1.0
EMC4,0.5990453460620525,0,0.1245458710705939,1.0
KATNBL1,0.8544152744630071,0,0.3783884949982524,1.0
EMC7,0.6431980906921241,0,0.2853949968086875,1.0
NAGPA,0.9164677804295943,0,0.3562607327559946,1.0
AVEN,0.9248210023866349,0,0.4163983918845354,1.0
LINC02256,0.9391408114558473,0,0.022669009446209976,1.0
KLF13,0.4212410501193317,0,0.04534377627536409,1.0
FAN1,0.9391408114558473,0,0.7633511315193205,1.0
ALG1,0.8926014319809069,0,0.3505176856402546,1.0
NSMCE3,0.8233890214797136,0,0.7914500502116943,1.0
HERC2,0.6157517899761337,0,0.8640920788396765,1.0
UBE3A,0.6276849642004774,0,0.6566483188172044,1.0
DPH6,0.8854415274463007,0,0.27696667779181505,1.0
ATF7IP2,0.698090692124105,0,0.3507697683191027,1.0
TECPR2,0.9355608591885441,0,0.1310259965592914,1.0
ASB2,0.46897374701670647,1,0.501542259390388,1.0
BTBD7,0.869928400954654,0,0.32590005550923257,1.0
UBR7,0.9140811455847255,0,0.5429481455178441,1.0
GON7,0.8878281622911695,0,0.6778469919857466,1.0
MOAP1,0.8747016706443914,0,0.004564581895791714,1.0
ITPK1,0.9331742243436754,0,0.44750093767280064,1.0
LINC01578,0.44749403341288785,0,0.016595368212900027,1.0
SOCS1,0.8400954653937948,1,4.769872920316231e-05,1.0
RIN3,0.7255369928400954,0,0.007009338936838817,1.0
CPSF2,0.8245823389021479,0,0.34170102809473935,1.0
TXNDC11,0.7959427207637232,0,0.5919514239292496,1.0
NDUFB1,0.5548926014319809,0,0.8799311102691423,1.0
ZC3H7A,0.7398568019093079,0,0.2350202917871361,1.0
ATXN3,0.863961813842482,0,0.7741996650910856,1.0
TRIP11,0.7267303102625299,0,0.5976569745791074,1.0
RSL1D1,0.41408114558472553,0,0.00017305678999372502,1.0
TC2N,0.29832935560859186,0,0.0007681430008071273,1.0
CATSPERB,0.918854415274463,1,0.6385437973832462,1.0
GSPT1,0.6193317422434368,0,0.0023043410009196395,1.0
SNX29,0.8770883054892601,0,0.6467358293148062,1.0
PPP4R3A,0.7386634844868735,0,0.2066779534869076,1.0
CCDC88C,0.6778042959427207,0,0.10288160249789836,1.0
AL135818.1,0.918854415274463,0,0.21627770964555718,1.0
DDX24,0.3854415274463007,0,0.24284067997030775,1.0
RCOR1,0.850835322195704,0,0.9262817406236664,1.0
IFI27L1,0.8806682577565632,0,0.07328208442390761,1.0
DICER1,0.7971360381861575,0,0.5947211337964895,1.0
NUBP1,0.9081145584725537,0,0.3485632833216152,1.0
DEXI,0.815035799522673,0,0.9952652728622171,1.0
CINP,0.8663484486873508,0,0.0014262785965277905,1.0
WDR20,0.8484486873508353,0,0.49749433731004666,1.0
CLEC16A,0.8842482100238663,0,0.2123635279426294,1.0
HSP90AA1,0.1026252983293556,0,0.7450656150763826,1.0
DYNC1H1,0.581145584725537,0,0.6086085176311046,1.0
PPP2R5C,0.2863961813842482,0,0.02017374417775659,1.0
WARS,0.8424821002386634,0,0.2583074465689129,1.0
SLC25A29,0.9295942720763724,0,0.828509426856267,1.0
YY1,0.5536992840095465,0,0.02263989725666546,1.0
EVL,0.09188544152744631,0,0.253747504679345,1.0
CCNK,0.7553699284009546,0,0.9954888631847192,1.0
SETD3,0.8782816229116945,0,0.7045768659368161,1.0
BCL11B,0.4904534606205251,0,0.10054451088007856,1.0
LINC02325,0.9045346062052506,0,0.0919247943779118,1.0
VRK1,0.8568019093078759,0,0.7075989631322189,1.0
PAPOLA,0.4809069212410501,0,0.22550663907682444,1.0
RMI2,0.9498806682577565,0,0.6762565119664072,1.0
GSKIP,0.869928400954654,0,0.4339107104348481,1.0
ATG2B,0.9307875894988067,0,0.0800656764271236,1.0
GLRX5,0.6467780429594272,0,0.8034155494028767,1.0
SYNE3,0.9403341288782816,0,0.015277361169619533,1.0
IFI27L2,0.38902147971360385,0,0.1463930986342208,1.0
DGLUCY,0.7768496420047732,0,0.8555224275063025,1.0
MGRN1,0.850835322195704,0,0.1850729163077189,1.0
C15orf41,0.9439140811455847,0,0.3391686224539273,1.0
SPG11,0.733890214797136,0,0.9948646284919577,1.0
SRRM2,0.24224343675417662,0,0.16833004979602006,1.0
EIF3J,0.6706443914081146,0,0.20370418236015994,1.0
EIF3J-DT,0.860381861575179,0,0.5828248658443391,1.0
ELOB,0.11455847255369929,0,0.027500552283312513,1.0
CTDSPL2,0.8544152744630071,0,0.7512933779590728,1.0
CASC4,0.7124105011933174,0,0.9381723155457395,1.0
MFAP1,0.7804295942720764,0,0.008666865918345054,1.0
SERF2,0.003579952267303103,0,0.039479152454835964,1.0
FLYWCH2,0.8245823389021479,0,0.6170247758938039,1.0
FLYWCH1,0.9176610978520287,0,0.3891340933225865,1.0
TP53BP1,0.8436754176610979,0,0.359917326339309,1.0
TUBGCP4,0.8997613365155132,0,0.12377919954371157,1.0
ADAL,0.9474940334128878,0,0.0547016713434065,1.0
CCNDBP1,0.4904534606205251,0,0.15507712196864412,1.0
HCFC1R1,0.720763723150358,0,0.08260461313821744,1.0
THOC6,0.8723150357995226,0,0.11521652009652482,1.0
TMEM62,0.9105011933174224,0,0.5082769488504763,1.0
AC068724.3,0.9081145584725537,0,0.10877743626948043,1.0
MMP25-AS1,0.7243436754176611,0,0.027288815918047406,1.0
MMP25,0.8544152744630071,1,0.03696164611732998,1.0
UBR1,0.7147971360381862,0,0.81116750067044,1.0
ZNF213-AS1,0.9307875894988067,0,0.5052012709555351,1.0
PATL2,0.9331742243436754,0,0.1874384729596834,1.0
ZNF200,0.9355608591885441,0,0.3455419730859145,1.0
KCTD5,0.9224343675417661,0,0.6889703193534922,1.0
TRIM69,0.8520286396181385,0,0.1316446021890196,1.0
MLST8,0.8627684964200477,0,0.2131008878627998,1.0
GABPB1-IT1,0.8436754176610979,0,0.13651573447170345,1.0
PGP,0.8651551312649165,0,0.10859665351191948,1.0
GABPB1,0.883054892601432,0,0.16940089105748413,1.0
SLC27A2,0.869928400954654,0,0.7291570373374052,1.0
E4F1,0.9164677804295943,0,0.6538187717878745,1.0
ECI1,0.8138424821002387,0,0.8338685198450859,1.0
DTWD1,0.8568019093078759,0,0.5961055180071035,1.0
FAM227B,0.9295942720763724,0,0.03529043302183051,1.0
GALK2,0.7684964200477327,0,0.3342486030363899,1.0
COPS2,0.6968973747016707,0,0.45598121381718815,1.0
SECISBP2L,0.7183770883054893,0,0.30779399922398415,1.0
RNPS1,0.513126491646778,0,0.2511563509018087,1.0
EID1,0.19689737470167065,0,0.44215432146204314,1.0
CEP152,0.9140811455847255,0,0.09206591851345525,1.0
ABCA3,0.9474940334128878,0,0.9544435064534351,1.0
DUT,0.5596658711217184,1,0.03655449180783788,1.0
ATP6V0C,0.3723150357995227,0,0.2009950770449258,1.0
SQOR,0.6336515513126492,0,0.05464774255938426,1.0
BLOC1S6,0.8054892601431981,0,0.20812990907455686,1.0
AMDHD2,0.8926014319809069,0,0.7822334368029851,1.0
CDADC1,0.9176610978520287,0,0.3931545716353121,1.0
SORD,0.9403341288782816,0,0.43608494922729424,1.0
PDPK1,0.8424821002386634,0,0.09735872398018644,1.0
UBALD1,0.850835322195704,0,0.8277135453607425,1.0
TTBK2,0.8997613365155132,0,0.31504530301276795,1.0
ZNF75A,0.8782816229116945,0,0.3315545622262938,1.0
DNAJA3,0.8735083532219571,0,0.8175735175913985,1.0
INO80,0.8066825775656324,0,0.8299358099381838,1.0
VPS18,0.9331742243436754,0,0.5082984056411408,1.0
ZFYVE19,0.931980906921241,0,0.621217645416938,1.0
DNAJC17,0.8866348448687351,0,0.3429342350127852,1.0
GCHFR,0.7386634844868735,0,0.013499949827544624,1.0
RMDN3,0.9164677804295943,0,0.14338896516042784,1.0
NMRAL1,0.7863961813842482,0,0.511159541934618,1.0
RAD51-AS1,0.9236276849642004,0,0.10177257054176997,1.0
RPUSD2,0.9236276849642004,0,0.4813940787969452,1.0
HMOX2,0.5,0,0.7402466471775707,1.0
CCDC32,0.7649164677804295,0,0.8537539078357451,1.0
CHST14,0.9152744630071599,0,0.5015953277054129,1.0
BAHD1,0.9331742243436754,0,0.10926986566409139,1.0
IVD,0.8114558472553699,0,0.011408617207650202,1.0
PLCB2,0.834128878281623,0,0.3037393626011364,1.0
SRP14-AS1,0.9033412887828163,0,0.7334079400967015,1.0
SRP14,0.081145584725537,0,0.21899345588925873,1.0
CDIP1,0.8126491646778043,0,0.04352664746603556,1.0
EIF2AK4,0.733890214797136,0,0.012582072975839853,1.0
LINC02694,0.8735083532219571,1,0.6997527525551706,1.0
RASGRP1,0.5441527446300716,0,0.001255213548716346,1.0
FAM98B,0.8985680190930787,0,0.6273304380665994,1.0
CHP1,0.8675417661097852,0,0.24926418863468805,1.0
ZNF263,0.931980906921241,0,0.7330860062266351,1.0
OIP5-AS1,0.6933174224343676,0,0.42480504487003035,1.0
NDUFAF1,0.9152744630071599,0,0.4728098519296893,1.0
STARD9,0.9439140811455847,0,0.0024785775142254275,1.0
ZSCAN32,0.9284009546539379,0,0.3897584814958171,1.0
HAUS2,0.9105011933174224,0,0.9977292527594152,1.0
ZNF174,0.918854415274463,0,0.7423922878035079,1.0
LRRC57,0.8949880668257757,0,0.548427035117488,1.0
SNAP23,0.7159904534606205,0,0.20808215733675273,1.0
NAA60,0.7732696897374701,0,0.2901392901923919,1.0
CLUAP1,0.9248210023866349,0,0.6693915030403297,1.0
ZNF106,0.711217183770883,0,0.901866541166198,1.0
NLRC3,0.7100238663484487,0,0.5926185822257439,1.0
GANC,0.9284009546539379,0,0.10182010424545712,1.0
DNASE1,0.8747016706443914,0,0.4760066177802533,1.0
TMEM87A,0.7422434367541766,0,0.4932266812577236,1.0
VPS39,0.8293556085918854,0,0.8948621123200086,1.0
CREBBP,0.7828162291169452,0,0.9602450462227652,1.0
TFAP4,0.9105011933174224,0,0.47249877228092874,1.0
JMJD7,0.931980906921241,0,0.05229611963685153,1.0
MAPKBP1,0.9498806682577565,0,0.521369514049375,1.0
MGA,0.7804295942720764,0,0.12161361206701893,1.0
RPAP1,0.9248210023866349,0,0.002472786305314035,1.0
PAM16,0.8233890214797136,0,0.19422124541574048,1.0
RTF1,0.5596658711217184,0,0.33976624686584306,1.0
CORO7,0.5978520286396182,0,0.0005147033772985539,1.0
NUSAP1,0.9069212410501193,1,0.41985215720821334,1.0
SPATA5L1,0.9439140811455847,0,0.3962690467420711,1.0
NOC2L,0.8042959427207638,0,0.41318650496393117,1.0
RCBTB2,0.8973747016706444,1,0.00014657664553860148,1.0
NADSYN1,0.7828162291169452,0,0.00591869897298351,1.0
AP002387.2,0.8221957040572793,0,0.1393633223297077,1.0
DHCR7,0.9379474940334129,0,0.598992926488349,1.0
PPFIA1,0.8627684964200477,0,0.8869618050153872,1.0
FADD,0.8591885441527446,0,0.35365656902198334,1.0
LTO1,0.9367541766109785,0,0.07887868520602474,1.0
TPCN2,0.9498806682577565,0,0.8291018558954987,1.0
IGHMBP2,0.9463007159904535,0,0.4266894931364762,1.0
MRPL21,0.6945107398568019,0,0.02019179635859015,1.0
CPT1A,0.7004773269689738,0,0.2115703610510948,1.0
PPP6R3,0.7219570405727923,0,0.7611093555869164,1.0
C11orf24,0.9379474940334129,0,0.14296786061026867,1.0
KMT5B,0.8007159904534606,0,0.5501583123063495,1.0
TCIRG1,0.6682577565632458,0,0.3527870002557707,1.0
NDUFS8,0.4522673031026253,0,0.5566519177218775,1.0
UNC93B1,0.9212410501193318,0,0.0005066730229598213,1.0
NDUFV1,0.5727923627684964,0,0.0247647563059967,1.0
CDK2AP2,0.20047732696897375,0,0.14179343360404262,1.0
PITPNM1,0.9272076372315036,0,0.22446348581405728,1.0
AIP,0.4439140811455847,0,0.12896193762550376,1.0
TMEM134,0.7947494033412887,0,0.3432188732379561,1.0
RPS6KB2,0.8293556085918854,0,0.3180080754016986,1.0
TBC1D10C,0.3627684964200477,0,0.9784247166459155,1.0
PPP1CA,0.12291169451073986,0,0.009189017578832037,1.0
POLD4,0.4200477326968974,0,0.4906509764114304,1.0
RAD9A,0.8723150357995226,0,0.09323559104788294,1.0
ANKRD13D,0.6801909307875895,0,0.37504621357544077,1.0
AP002495.1,0.9331742243436754,0,0.5306960645130364,1.0
RNF121,0.8735083532219571,0,0.7230220951325933,1.0
NUMA1,0.7625298329355609,0,0.23005914596114052,1.0
LAMTOR1,0.4105011933174224,0,0.749167819745529,1.0
RSF1,0.5059665871121718,0,0.15338012390279485,1.0
CLNS1A,0.4809069212410501,0,0.1393586188385148,1.0
PAK1,0.9355608591885441,0,0.07340046122098871,1.0
ACER3,0.9248210023866349,0,0.23659007297215282,1.0
EMSY,0.8484486873508353,0,0.25809086308080176,1.0
THAP12,0.8806682577565632,0,0.4216131233292263,1.0
UVRAG,0.7183770883054893,0,0.09976878595110694,1.0
GDPD5,0.9463007159904535,0,0.9955315928856016,1.0
ARRB1,0.9272076372315036,0,0.005312723851357006,1.0
SPCS2,0.27088305489260145,0,0.029853929288753408,1.0
XRRA1,0.8890214797136038,0,0.7408404377399045,1.0
RNF169,0.8389021479713604,0,0.5293573461663704,1.0
POLD3,0.8997613365155132,0,0.8573612822276736,1.0
GRK2,0.7637231503579952,0,0.32186534772621206,1.0
PGM2L1,0.9451073985680191,0,0.00039481935636167593,1.0
C2CD3,0.9069212410501193,0,0.005853811730707878,1.0
UCP2,0.1658711217183771,0,0.0003972101980129691,1.0
PAAF1,0.8687350835322196,0,0.1041276659502218,1.0
COA4,0.6467780429594272,0,0.5347243175716796,1.0
MRPL48,0.834128878281623,0,0.32792600902020835,1.0
RAB6A,0.6778042959427207,0,0.9280932113557555,1.0
FAM168A,0.8818615751789977,0,0.06019127140027161,1.0
FCHSD2,0.863961813842482,0,0.09265966768114611,1.0
ATG16L2,0.7995226730310262,0,0.793817733395688,1.0
STARD10,0.9343675417661098,0,0.00353840702262877,1.0
ARAP1,0.8878281622911695,0,0.20422210675879982,1.0
INPPL1,0.9164677804295943,0,0.630520770740497,1.0
ANAPC15,0.7863961813842482,0,0.6317203002547902,1.0
PPME1,0.8568019093078759,0,0.3783909555364755,1.0
KDM2A,0.5990453460620525,0,0.03286572175756123,1.0
LRFN4,0.9474940334128878,0,0.19142154698694447,1.0
RCE1,0.9152744630071599,0,0.6448720804911995,1.0
LTBP3,0.8770883054892601,0,0.5341075644900184,1.0
SCYL1,0.8257756563245824,0,0.7051957254186083,1.0
NEAT1,0.2577565632458234,1,0.004938798471272241,1.0
FRMD8,0.8985680190930787,0,0.11953994713151454,1.0
SLC25A45,0.9093078758949881,0,0.3724547394248725,1.0
DPF2,0.7947494033412887,0,0.041812313258917634,1.0
CAPN1,0.7088305489260143,0,0.5877674201724659,1.0
MRPL49,0.8782816229116945,0,0.969324611922403,1.0
SYVN1,0.8735083532219571,0,0.5694458111104721,1.0
FAU,0.0011933174224343676,0,0.18684691754341543,1.0
ZNHIT2,0.9355608591885441,0,0.919329471246418,1.0
TM7SF2,0.8615751789976134,0,0.25233995867313447,1.0
VPS51,0.5369928400954654,0,0.5759263437307357,1.0
ZNRD2,0.779236276849642,0,0.20924454678237675,1.0
ZFPL1,0.8711217183770883,0,0.4054613702855778,1.0
SAC3D1,0.918854415274463,0,0.44661079951072735,1.0
SNX15,0.8711217183770883,0,0.5371240963411863,1.0
ARL2,0.752983293556086,0,0.00020269870506375214,1.0
ATG2A,0.8914081145584726,0,0.043585111827886214,1.0
EHD1,0.8031026252983293,0,0.3413829494105583,1.0
MEN1,0.8794749403341289,0,0.06434249382683786,1.0
MAP4K2,0.8042959427207638,0,0.9883069054156736,1.0
SF1,0.38663484486873506,0,0.19885819480283784,1.0
RPS6KA4,0.9415274463007159,0,0.7131917287684779,1.0
CCDC88B,0.7911694510739857,0,0.17048180053757958,1.0
PRDX5,0.18138424821002386,0,0.31957771073787633,1.0
TRMT112,0.18854415274463007,0,0.19306562273868594,1.0
ESRRA,0.8878281622911695,0,0.287022966240491,1.0
NAALADL1,0.9093078758949881,0,0.11522767355883114,1.0
AAMDC,0.9343675417661098,0,0.3900971887195631,1.0
FAM89B,0.9463007159904535,0,0.019395049745721336,1.0
MAP3K11,0.8866348448687351,0,0.46514638039065936,1.0
RBM4B,0.9260143198090692,0,0.15693927924494028,1.0
RBM4,0.4809069212410501,0,0.17764761125971448,1.0
RBM14,0.8353221957040573,0,0.2615923256031996,1.0
CCS,0.5596658711217184,0,0.09338652619312784,1.0
CTSF,0.9427207637231504,0,0.004941694291364589,1.0
ZDHHC24,0.7291169451073986,0,0.11346511994760758,1.0
DPP3,0.8878281622911695,0,0.036459437725233315,1.0
AP002748.4,0.9415274463007159,0,0.028149754399616134,1.0
MRPL11,0.7350835322195705,0,0.003829575635531672,1.0
B4GAT1,0.9463007159904535,0,0.1649287981286631,1.0
BRMS1,0.8448687350835322,0,0.30266447962000365,1.0
YIF1A,0.7756563245823389,0,0.47583438962300495,1.0
RAB1B,0.5548926014319809,0,0.4773617604139895,1.0
EHBP1L1,0.8866348448687351,0,0.2585245972324207,1.0
PACS1,0.3997613365155131,0,0.24737685774844653,1.0
BANF1,0.5787589498806682,0,0.8895374870978122,1.0
EIF1AD,0.9391408114558473,0,0.8722026703964254,1.0
SART1,0.8353221957040573,0,0.703468792345932,1.0
DRAP1,0.2971360381861575,0,0.15649517107565913,1.0
C11orf68,0.7684964200477327,0,0.14043938399567346,1.0
CCDC85B,0.4212410501193317,0,0.9010096840779072,1.0
FIBP,0.6431980906921241,0,0.2635135507935864,1.0
MUS81,0.8735083532219571,0,0.9099442821589272,1.0
CFL1,0.008353221957040573,0,0.03422271290466413,1.0
RNASEH2C,0.8365155131264916,0,0.006964105611611259,1.0
KAT5,0.8758949880668258,0,0.018765825695789252,1.0
RELA-DT,0.9391408114558473,0,0.337390540706384,1.0
RELA,0.7613365155131265,0,0.6967552557061703,1.0
SF3B2,0.40692124105011934,0,0.37202875426542653,1.0
INTS4,0.8758949880668258,0,0.11237711479079941,1.0
NDUFC2,0.3126491646778043,0,0.6655012374412398,1.0
ALG8,0.7899761336515513,0,0.09537157029755775,1.0
NLRX1,0.9284009546539379,0,0.6158374475587488,1.0
HINFP,0.9343675417661098,0,0.8280933165303286,1.0
C2CD2L,0.9463007159904535,0,0.3415130843361671,1.0
DPAGT1,0.8042959427207638,0,0.07863798512729904,1.0
H2AFX,0.8114558472553699,1,0.01077318917476132,1.0
HMBS,0.8842482100238663,0,0.11021347989797246,1.0
VPS11,0.9212410501193318,0,0.9726095195146736,1.0
HYOU1,0.7983293556085919,0,0.055251661040505405,1.0
SLC37A4,0.9403341288782816,0,0.25623865925206085,1.0
CCDC84,0.9021479713603818,0,0.9967400470650976,1.0
BCL9L,0.9236276849642004,0,0.32556125379572176,1.0
DDX6,0.6073985680190931,0,0.8240551610434006,1.0
ARCN1,0.7696897374701671,0,0.1542522072319809,1.0
CBL,0.6933174224343676,0,0.43275224129771506,1.0
KMT2A,0.45465393794749404,0,0.6660849070330499,1.0
UBE4A,0.7625298329355609,0,0.0927469207299127,1.0
CD3D,0.016706443914081145,0,0.0028416490231620525,1.0
MPZL3,0.7696897374701671,0,0.004262731846875791,1.0
JAML,0.5644391408114559,1,0.0002512915098794041,1.0
IL10RA,0.4116945107398568,0,0.0037655484992827823,1.0
CEP164,0.8723150357995226,0,0.12550512698288419,1.0
RNF214,0.7863961813842482,0,0.6970405747105608,1.0
PCSK7,0.6778042959427207,0,0.046324794098437094,1.0
PAFAH1B2,0.8794749403341289,0,0.4240662962795566,1.0
SIK3,0.6145584725536993,0,0.0023664066953585196,1.0
ZPR1,0.8663484486873508,0,0.33404792623409113,1.0
BUD13,0.9176610978520287,0,0.28996082195988415,1.0
REXO2,0.5572792362768496,0,0.004312786525401345,1.0
ATP5MG,0.015513126491646777,0,0.010772792670292528,1.0
RBM7,0.8245823389021479,0,0.6394472649744793,1.0
ARHGEF12,0.7505966587112172,1,0.00032228330896678426,1.0
SC5D,0.9331742243436754,0,0.49381667525769846,1.0
CCDC77,0.9391408114558473,0,0.8978012059850607,1.0
KDM5A,0.5,0,0.5327096757915719,1.0
ACAD8,0.8878281622911695,0,0.18962495739479615,1.0
THYN1,0.6754176610978521,0,0.03975893270409765,1.0
VPS26B,0.6825775656324582,0,0.010041745160540612,1.0
NCAPD3,0.8854415274463007,0,0.04958527339853278,1.0
SNX19,0.8747016706443914,0,0.4242274476598533,1.0
ZBTB44,0.860381861575179,0,0.7642163000702669,1.0
APLP2,0.9093078758949881,0,0.3225501925449142,1.0
PRDM10,0.9367541766109785,0,0.09696436232261459,1.0
NFRKB,0.8723150357995226,0,0.2534488120818172,1.0
FLI1,0.5548926014319809,0,0.001507784996564348,1.0
ETS1,0.19331742243436753,0,0.0154293385895435,1.0
TBCEL,0.8687350835322196,0,0.5474911005224599,1.0
DCPS,0.7589498806682577,0,0.1822077828694706,1.0
FOXRED1,0.9236276849642004,0,0.43460062886609097,1.0
SRPRA,0.4021479713603819,0,0.2689140172473961,1.0
FAM118B,0.9463007159904535,0,0.1756133371301099,1.0
RPUSD4,0.8902147971360382,0,0.0005843870455524467,1.0
PUS3,0.9403341288782816,0,0.8275644549622763,1.0
STT3A,0.5954653937947494,0,0.1294587456446053,1.0
EI24,0.8794749403341289,0,0.7699695179998355,1.0
TMEM218,0.8926014319809069,0,0.37568582486923646,1.0
TBRG1,0.6109785202863962,0,0.02180106405044998,1.0
GRAMD1B,0.6957040572792362,1,0.0375891038370287,1.0
HSPA8,0.0513126491646778,0,0.7389380323904908,1.0
UBASH3B,0.9105011933174224,0,0.006613692060289613,1.0
SORL1,0.5596658711217184,0,0.012307886278170036,1.0
TIRAP,0.9463007159904535,0,0.7821902877060425,1.0
GPR137,0.9033412887828163,0,0.26266707489439317,1.0
C11orf71,0.9284009546539379,0,0.8950702731676378,1.0
ZW10,0.9439140811455847,0,0.3812950561398537,1.0
SRSF8,0.7326968973747017,0,0.20167570027385265,1.0
CWC15,0.7231503579952268,0,0.2456132846809381,1.0
ANKRD49,0.8973747016706444,0,0.3720937005841662,1.0
MRE11,0.9033412887828163,0,0.4617862454481092,1.0
MED17,0.8568019093078759,0,0.4860948961390228,1.0
C11orf54,0.8711217183770883,0,0.30849266410592513,1.0
TAF1D,0.39856801909307876,0,0.006994469865505988,1.0
CEP295,0.8866348448687351,0,0.08648496569449675,1.0
SMCO4,0.8138424821002387,0,0.03759894701350212,1.0
SLC36A4,0.8758949880668258,0,0.3391355921605758,1.0
CHORDC1,0.7923627684964201,0,0.809915232450042,1.0
CTSC,0.5035799522673031,0,0.002573372809031859,1.0
TMEM135,0.8007159904534606,0,0.27838922620294504,1.0
ENDOD1,0.931980906921241,0,0.3045288136143347,1.0
PRSS23,0.9439140811455847,1,0.008720203238846666,1.0
EED,0.8281622911694511,0,0.7830779793498801,1.0
PICALM,0.5883054892601431,0,0.5383106514934617,1.0
SYTL2,0.5107398568019093,0,0.0044175230036049605,1.0
CREBZF,0.6742243436754176,0,0.043193668039483955,1.0
TMEM126A,0.8042959427207638,0,0.1075447317099795,1.0
TMEM126B,0.8042959427207638,0,0.7905882146904268,1.0
CCDC90B,0.8042959427207638,0,0.7230241260853215,1.0
AP000873.2,0.9439140811455847,0,0.4885436163608392,1.0
PCF11,0.7732696897374701,0,0.12499347637488353,1.0
RAB30-DT,0.8985680190930787,0,0.7379961893929248,1.0
NARS2,0.8544152744630071,0,0.07812928924877828,1.0
AP003086.1,0.8675417661097852,1,0.11931936361134446,1.0
GAB2,0.6073985680190931,1,0.05123303397682011,1.0
HIKESHI,0.6324582338902148,0,0.5528319104974933,1.0
USP28,0.801909307875895,0,0.4449752295696845,1.0
AP000787.1,0.8758949880668258,0,0.0002646897556567593,1.0
MTMR2,0.8985680190930787,0,0.2676596030989181,1.0
PTS,0.8484486873508353,0,0.922838236061682,1.0
